# HOMER Peaks
# Peak finding parameters:
# tag directory = /home/jkissinger/lab5/tagdirs/Sox2
#
# total peaks = 2236
# peak size = 75
# peaks found using tags on both strands
# minimum distance between peaks = 150
# fragment length = 74
# genome size = 2000000000
# Total tags = 1717745.0
# Total tags in peaks = 47099.0
# Approximate IP efficiency = 2.74%
# tags per bp = 0.000826
# expected tags per peak = 0.062
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 5.834966e-07
# FDR tag threshold = 4.0
# number of putative peaks = 101193
#
# input tag directory = /home/jkissinger/lab5/tagdirs/input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 93712
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 5245
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 0
#
# cmd = findPeaks /home/jkissinger/lab5/tagdirs/Sox2 -i /home/jkissinger/lab5/tagdirs/input -style factor -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
17-2536	17	29393341	29393415	+	69.9	0.619	11.000000	12.0	1.0	12.02	7.51e-10	4.87	1.09e-05	0.94
17-1590	17	30253871	30253945	+	69.9	0.684	13.000000	12.0	1.0	12.02	7.51e-10	9.86	7.17e-09	0.86
17-3379	17	30672737	30672811	+	69.9	0.542	10.000000	12.0	3.0	4.01	7.00e-05	6.79	3.85e-07	1.03
17-2560	17	31282230	31282304	+	69.9	0.619	11.000000	12.0	2.0	6.01	1.34e-06	5.75	2.09e-06	0.94
17-1598	17	31385955	31386029	+	69.9	0.682	13.000000	12.0	2.0	6.01	1.34e-06	4.90	1.03e-05	0.86
17-1996	17	31511096	31511170	+	69.9	0.682	12.000000	12.0	3.0	4.01	7.00e-05	5.33	4.50e-06	0.94
17-1997	17	31549744	31549818	+	69.9	0.667	12.000000	12.0	1.0	12.02	7.51e-10	7.22	2.02e-07	0.86
17-1318	17	31642529	31642603	+	69.9	0.857	14.000000	12.0	1.0	12.02	7.51e-10	5.17	6.05e-06	0.86
17-2001	17	32114354	32114428	+	69.9	0.609	12.000000	12.0	3.0	4.01	7.00e-05	5.43	9.32e-06	0.86
17-1603	17	32757407	32757481	+	69.9	0.567	13.000000	12.0	2.0	6.01	1.34e-06	5.31	1.14e-05	0.86
17-2586	17	32965599	32965673	+	69.9	0.545	11.000000	12.0	2.0	6.01	1.34e-06	6.06	1.23e-06	0.94
17-2588	17	33394750	33394824	+	69.9	0.480	11.000000	12.0	2.0	6.01	1.34e-06	6.13	1.09e-06	0.94
17-2608	17	34083242	34083316	+	69.9	0.538	11.000000	12.0	0.5	24.05	3.02e-13	5.71	2.25e-06	0.94
17-2611	17	34204337	34204411	+	69.9	0.630	11.000000	12.0	0.5	24.05	3.02e-13	6.90	3.21e-07	0.94
17-2617	17	34605222	34605296	+	69.9	0.650	11.000000	12.0	1.0	12.02	7.51e-10	4.18	4.74e-05	0.94
17-2636	17	35186694	35186768	+	69.9	0.765	11.000000	12.0	1.0	12.02	7.51e-10	4.98	8.83e-06	0.94
17-2638	17	35328479	35328553	+	69.9	0.895	11.000000	12.0	1.0	12.02	7.51e-10	8.82	2.40e-08	0.94
17-2039	17	35601472	35601546	+	69.9	0.700	12.000000	13.0	2.0	6.51	2.03e-07	6.70	4.39e-07	0.94
17-3511	17	35871552	35871626	+	69.9	0.750	10.000000	12.0	1.0	12.02	7.51e-10	4.55	2.11e-05	1.03
17-4910	17	36257829	36257903	+	69.9	0.722	9.000000	12.0	0.5	24.05	3.02e-13	5.63	2.59e-06	1.14
17-2666	17	36707280	36707354	+	69.9	0.933	11.000000	13.0	1.0	13.03	5.76e-11	14.57	8.93e-11	1.03
17-2058	17	36893023	36893097	+	69.9	0.684	12.000000	12.0	1.0	12.02	7.51e-10	4.63	1.79e-05	0.94
17-2678	17	37864135	37864209	+	69.9	0.667	11.000000	12.0	2.0	6.01	1.34e-06	9.57	1.00e-08	0.94
17-2681	17	39429211	39429285	+	69.9	0.750	11.000000	12.0	3.0	4.01	7.00e-05	12.50	4.88e-10	0.94
17-2683	17	40427412	40427486	+	69.9	0.739	11.000000	12.0	0.5	24.05	3.02e-13	11.42	1.43e-09	1.03
17-2063	17	40824785	40824859	+	69.9	0.696	12.000000	12.0	3.0	4.01	7.00e-05	7.90	7.79e-08	0.94
17-4956	17	40915055	40915129	+	69.9	0.789	9.000000	12.0	1.0	12.02	7.51e-10	8.54	3.41e-08	1.14
17-1354	17	42631559	42631633	+	69.9	0.680	14.000000	13.0	2.0	6.51	2.03e-07	10.88	2.46e-09	0.86
17-2694	17	42901144	42901218	+	69.9	0.667	11.000000	12.0	2.0	6.01	1.34e-06	7.09	2.44e-07	0.94
17-2066	17	43016434	43016508	+	69.9	0.571	12.000000	12.0	3.0	4.01	7.00e-05	5.05	4.28e-05	0.85
17-2067	17	43077933	43078007	+	69.9	0.800	12.000000	12.0	3.0	4.01	7.00e-05	5.73	2.17e-06	0.86
17-2697	17	43158329	43158403	+	69.9	0.652	11.000000	12.0	3.0	4.01	7.00e-05	6.82	3.68e-07	1.03
17-2070	17	43535002	43535076	+	69.9	0.500	12.000000	12.0	2.0	6.01	1.34e-06	5.95	1.49e-06	0.86
17-2703	17	43662407	43662481	+	69.9	0.696	11.000000	12.0	0.5	24.05	3.02e-13	6.59	5.22e-07	1.03
17-2708	17	43982514	43982588	+	69.9	0.520	11.000000	12.0	3.0	4.01	7.00e-05	6.04	3.49e-06	0.94
17-2076	17	45374348	45374422	+	69.9	0.722	12.000000	12.0	3.0	4.01	7.00e-05	6.38	7.31e-07	0.86
17-2716	17	45526647	45526721	+	69.9	0.684	11.000000	12.0	3.0	4.01	7.00e-05	4.62	4.00e-05	0.94
17-2084	17	45544267	45544341	+	69.9	0.519	12.000000	12.0	2.0	6.01	1.34e-06	4.58	2.00e-05	0.94
17-2729	17	45845986	45846060	+	69.9	0.552	11.000000	12.0	1.0	12.02	7.51e-10	7.12	2.33e-07	0.94
17-1658	17	45866841	45866915	+	69.9	0.414	13.000000	12.0	3.0	4.01	7.00e-05	6.04	1.28e-06	0.86
17-2092	17	46287765	46287839	+	69.9	0.682	12.000000	12.0	1.0	12.02	7.51e-10	4.50	2.36e-05	0.86
17-1663	17	46646189	46646263	+	69.9	0.583	13.000000	12.0	1.0	12.02	7.51e-10	4.12	5.36e-05	0.86
17-2776	17	47691801	47691875	+	69.9	0.684	11.000000	12.0	1.0	12.02	7.51e-10	4.33	3.41e-05	0.94
17-1676	17	47731044	47731118	+	69.9	0.714	13.000000	12.0	3.0	4.01	7.00e-05	4.60	1.89e-05	0.86
17-1681	17	47877340	47877414	+	69.9	0.625	13.000000	12.0	2.0	6.01	1.34e-06	4.17	4.86e-05	0.86
17-1683	17	48001457	48001531	+	69.9	0.667	13.000000	12.0	2.0	6.01	1.34e-06	4.51	2.29e-05	0.94
17-2122	17	48042224	48042298	+	69.9	0.615	12.000000	12.0	3.0	4.01	7.00e-05	4.68	1.60e-05	0.86
17-2123	17	48098576	48098650	+	69.9	0.500	12.000000	12.0	3.0	4.01	7.00e-05	4.06	6.20e-05	0.94
17-2126	17	49266513	49266587	+	69.9	0.750	12.000000	12.0	0.5	24.05	3.02e-13	10.45	3.83e-09	0.86
17-2127	17	49368746	49368820	+	69.9	0.519	12.000000	12.0	3.0	4.01	7.00e-05	6.67	4.59e-07	0.86
17-1688	17	49807624	49807698	+	69.9	0.846	13.000000	12.0	2.0	6.01	1.34e-06	9.40	1.21e-08	0.86
17-2133	17	53079543	53079617	+	69.9	0.650	12.000000	12.0	2.0	6.01	1.34e-06	8.63	3.04e-08	0.94
17-2812	17	53688749	53688823	+	69.9	0.722	11.000000	12.0	2.0	6.01	1.34e-06	4.23	4.19e-05	0.94
17-1696	17	53689767	53689841	+	69.9	0.682	13.000000	12.0	1.0	12.02	7.51e-10	4.19	4.63e-05	0.86
17-2139	17	53879235	53879309	+	69.9	0.867	12.000000	12.0	0.5	24.05	3.02e-13	7.78	9.12e-08	0.86
17-1405	17	56074991	56075065	+	69.9	0.517	14.000000	12.0	3.0	4.01	7.00e-05	4.58	2.00e-05	0.86
17-1713	17	56935574	56935648	+	69.9	0.600	13.000000	12.0	3.0	4.01	7.00e-05	4.29	3.69e-05	0.86
17-3803	17	57286364	57286438	+	69.9	0.750	10.000000	12.0	1.0	12.02	7.51e-10	7.42	1.51e-07	1.03
17-3812	17	62685519	62685593	+	69.9	0.600	10.000000	12.0	2.0	6.01	1.34e-06	5.65	2.50e-06	1.03
17-1723	17	62837519	62837593	+	69.9	0.812	13.000000	12.0	2.0	6.01	1.34e-06	9.13	1.66e-08	0.86
17-2168	17	62882754	62882828	+	69.9	0.706	12.000000	12.0	1.0	12.02	7.51e-10	4.34	3.33e-05	0.86
17-2169	17	62883292	62883366	+	69.9	0.737	12.000000	12.0	3.0	4.01	7.00e-05	4.21	4.40e-05	0.94
17-1725	17	62963574	62963648	+	69.9	0.750	13.000000	12.0	2.0	6.01	1.34e-06	7.86	8.22e-08	0.86
17-1727	17	63710244	63710318	+	69.9	0.652	13.000000	12.0	2.0	6.01	1.34e-06	8.02	6.64e-08	0.86
17-2173	17	63813357	63813431	+	69.9	0.684	12.000000	12.0	1.0	12.02	7.51e-10	5.53	3.09e-06	0.86
17-2843	17	63930742	63930816	+	69.9	0.700	11.000000	12.0	3.0	4.01	7.00e-05	7.67	1.06e-07	0.94
17-2176	17	64762814	64762888	+	69.9	0.810	12.000000	12.0	2.0	6.01	1.34e-06	7.19	2.12e-07	0.94
17-1733	17	65451030	65451104	+	69.9	0.593	13.000000	13.0	2.0	6.51	2.03e-07	6.02	1.33e-06	1.03
17-3832	17	65598400	65598474	+	69.9	0.619	10.000000	12.0	2.0	6.01	1.34e-06	4.77	1.34e-05	1.03
17-1740	17	65886334	65886408	+	69.9	0.682	13.000000	12.0	1.0	12.02	7.51e-10	4.04	6.50e-05	0.86
17-1741	17	65941366	65941440	+	69.9	0.556	13.000000	13.0	3.0	4.34	1.58e-05	5.19	5.86e-06	0.86
17-2184	17	66163505	66163579	+	69.9	0.706	12.000000	13.0	1.0	13.03	5.76e-11	10.94	1.06e-08	0.94
17-2193	17	66559040	66559114	+	69.9	0.519	12.000000	12.0	2.0	6.01	1.34e-06	8.19	5.35e-08	0.86
17-2196	17	68082833	68082907	+	69.9	0.538	12.000000	12.0	2.0	6.01	1.34e-06	8.49	3.61e-08	0.94
17-2197	17	69266211	69266285	+	69.9	0.571	12.000000	12.0	3.0	4.01	7.00e-05	6.23	9.33e-07	0.86
17-2877	17	70683984	70684058	+	69.9	0.700	11.000000	12.0	1.0	12.02	7.51e-10	7.00	8.65e-07	0.94
17-1749	17	70765566	70765640	+	69.9	0.812	13.000000	13.0	1.0	13.03	5.76e-11	4.63	1.79e-05	0.86
17-2206	17	70780884	70780958	+	69.9	0.684	12.000000	12.0	2.0	6.01	1.34e-06	4.42	2.77e-05	0.86
17-2207	17	70818562	70818636	+	69.9	0.722	12.000000	12.0	2.0	6.01	1.34e-06	4.26	3.98e-05	0.86
17-2222	17	71193217	71193291	+	69.9	0.600	12.000000	12.0	1.0	12.02	7.51e-10	6.84	3.52e-07	0.94
17-2909	17	71617053	71617127	+	69.9	0.609	11.000000	12.0	3.0	4.01	7.00e-05	4.25	4.08e-05	0.94
17-1763	17	73107455	73107529	+	69.9	0.700	13.000000	12.0	2.0	6.01	1.34e-06	5.49	3.32e-06	0.86
17-2226	17	73173692	73173766	+	69.9	0.636	12.000000	12.0	0.5	24.05	3.02e-13	9.74	8.20e-09	0.86
17-2227	17	74053320	74053394	+	69.9	0.560	12.000000	12.0	2.0	6.01	1.34e-06	6.93	3.07e-07	0.94
17-5543	17	74119972	74120046	+	69.9	0.619	9.000000	12.0	2.0	6.01	1.34e-06	8.97	2.00e-08	1.14
17-2229	17	74395699	74395773	+	69.9	0.600	12.000000	12.0	3.0	4.01	7.00e-05	4.42	5.87e-05	0.86
17-2232	17	74462254	74462328	+	69.9	0.727	12.000000	12.0	2.0	6.01	1.34e-06	4.38	6.36e-05	0.86
17-2233	17	74476205	74476279	+	69.9	0.762	12.000000	12.0	2.0	6.01	1.34e-06	6.16	1.05e-06	0.94
17-1770	17	74959668	74959742	+	69.9	0.882	13.000000	12.0	1.0	12.02	7.51e-10	6.18	1.01e-06	0.86
17-2236	17	75006499	75006573	+	69.9	0.560	12.000000	12.0	3.0	4.01	7.00e-05	6.22	2.64e-06	0.86
17-1771	17	75382640	75382714	+	69.9	0.750	13.000000	12.0	1.0	12.02	7.51e-10	6.56	5.45e-07	0.86
17-3950	17	78434855	78434929	+	69.9	0.565	10.000000	12.0	1.0	12.02	7.51e-10	7.82	8.66e-08	1.03
17-2244	17	79111111	79111185	+	69.9	0.765	12.000000	12.0	3.0	4.01	7.00e-05	7.82	8.66e-08	0.86
17-2247	17	79788238	79788312	+	69.9	0.615	12.000000	12.0	3.0	4.01	7.00e-05	4.70	1.55e-05	0.94
17-2248	17	79841035	79841109	+	69.9	0.583	12.000000	13.0	1.0	13.03	5.76e-11	7.63	1.12e-07	1.03
17-1787	17	80233883	80233957	+	69.9	0.583	13.000000	12.0	0.5	24.05	3.02e-13	5.14	6.45e-06	0.86
17-2260	17	80608501	80608575	+	69.9	0.684	12.000000	12.0	3.0	4.01	7.00e-05	7.75	9.60e-08	0.86
17-3981	17	81064186	81064260	+	69.9	0.700	10.000000	12.0	2.0	6.01	1.34e-06	5.28	4.98e-06	1.14
17-2263	17	82464041	82464115	+	69.9	0.867	12.000000	12.0	1.0	12.02	7.51e-10	17.26	1.33e-11	0.86
17-2264	17	83001762	83001836	+	69.9	0.750	12.000000	12.0	2.0	6.01	1.34e-06	9.51	1.07e-08	0.86
17-2969	17	83124261	83124335	+	69.9	0.619	11.000000	12.0	2.0	6.01	1.34e-06	6.73	4.20e-07	0.94
17-3985	17	83495675	83495749	+	69.9	0.636	10.000000	12.0	3.0	4.01	7.00e-05	4.22	4.29e-05	1.03
17-3986	17	83496169	83496243	+	69.9	0.636	10.000000	12.0	1.0	12.02	7.51e-10	4.26	3.98e-05	1.03
17-4011	17	83983175	83983249	+	69.9	0.619	10.000000	12.0	2.0	6.01	1.34e-06	6.96	2.94e-07	1.03
17-4019	17	84187970	84188044	+	69.9	0.682	10.000000	12.0	2.0	6.01	1.34e-06	4.45	2.62e-05	1.14
17-2279	17	84473459	84473533	+	69.9	0.722	12.000000	13.0	1.0	13.03	5.76e-11	6.09	3.22e-06	0.86
17-2281	17	84620024	84620098	+	69.9	0.964	12.000000	12.0	2.0	6.01	1.34e-06	5.99	3.76e-06	0.86
17-2287	17	84974150	84974224	+	69.9	0.684	12.000000	12.0	2.0	6.01	1.34e-06	4.51	2.29e-05	0.94
17-2998	17	85116763	85116837	+	69.9	0.600	11.000000	12.0	1.0	12.02	7.51e-10	6.16	1.05e-06	0.94
17-1799	17	86136470	86136544	+	69.9	0.545	13.000000	12.0	2.0	6.01	1.34e-06	5.48	3.43e-06	0.94
17-2294	17	86177545	86177619	+	69.9	0.684	12.000000	12.0	3.0	4.01	7.00e-05	4.82	2.75e-05	0.94
17-2295	17	86397255	86397329	+	69.9	0.739	12.000000	12.0	3.0	4.01	7.00e-05	7.63	1.12e-07	0.94
17-1464	17	87195258	87195332	+	69.9	0.520	14.000000	13.0	1.0	13.03	5.76e-11	5.80	1.94e-06	0.86
17-3016	17	87798507	87798581	+	69.9	0.762	11.000000	12.0	3.0	4.01	7.00e-05	5.67	2.41e-06	0.94
17-1805	17	87877708	87877782	+	69.9	0.727	13.000000	12.0	2.0	6.01	1.34e-06	4.52	4.86e-05	0.86
17-1806	17	87877994	87878068	+	69.9	0.652	13.000000	12.0	3.0	4.01	7.00e-05	4.81	1.23e-05	0.86
17-3028	17	88529510	88529584	+	69.9	0.500	11.000000	12.0	1.0	12.02	7.51e-10	4.85	2.59e-05	0.94
17-4105	17	88652135	88652209	+	69.9	0.538	10.000000	12.0	2.0	6.01	1.34e-06	5.95	1.49e-06	1.03
17-2314	17	90271302	90271376	+	69.9	0.565	12.000000	12.0	3.0	4.01	7.00e-05	5.86	1.74e-06	0.86
17-2317	17	91255630	91255704	+	69.9	0.500	12.000000	12.0	1.0	12.02	7.51e-10	7.06	2.56e-07	0.94
17-2320	17	91431887	91431961	+	69.9	0.609	12.000000	12.0	1.0	12.02	7.51e-10	6.96	2.94e-07	0.86
17-3040	17	92776502	92776576	+	69.9	0.737	11.000000	12.0	1.0	12.02	7.51e-10	10.52	3.56e-09	1.03
17-2321	17	93156626	93156700	+	69.9	0.583	12.000000	12.0	3.0	4.01	7.00e-05	6.84	3.52e-07	0.94
17-2325	17	94686958	94687032	+	69.9	0.545	12.000000	12.0	1.0	12.02	7.51e-10	7.60	1.18e-07	0.86
17-3044	17	94727609	94727683	+	69.9	0.654	11.000000	12.0	1.0	12.02	7.51e-10	5.84	1.80e-06	0.94
8-1	8	129234531	129234605	+	69.9	0.650	11.000000	12.0	2.0	6.01	1.34e-06	12.12	6.87e-10	1.03
17-3049	17	3273893	3273967	+	64.0	0.579	10.000000	11.0	2.0	5.51	8.15e-06	7.46	4.65e-07	0.94
17-1824	17	4137574	4137648	+	64.0	0.609	12.000000	11.0	1.0	11.02	9.03e-09	8.27	6.16e-07	0.85
17-2335	17	5065022	5065096	+	64.0	0.733	11.000000	11.0	2.0	5.51	8.15e-06	6.25	2.54e-06	0.86
17-4146	17	5082512	5082586	+	64.0	0.700	9.000000	11.0	2.0	5.51	8.15e-06	6.30	2.34e-06	1.05
17-1826	17	5378025	5378099	+	64.0	0.792	12.000000	11.0	2.0	5.51	8.15e-06	9.10	6.71e-08	0.86
17-3066	17	5695058	5695132	+	64.0	0.737	10.000000	11.0	1.0	11.02	9.03e-09	8.72	1.02e-07	0.94
17-3067	17	5731174	5731248	+	64.0	0.733	10.000000	11.0	1.0	11.02	9.03e-09	7.54	4.21e-07	0.94
17-1829	17	5753254	5753328	+	64.0	0.773	12.000000	11.0	2.0	5.51	8.15e-06	5.51	2.07e-05	0.85
17-2350	17	6531888	6531962	+	64.0	0.917	11.000000	11.0	2.0	5.51	8.15e-06	16.73	1.29e-10	0.86
17-2355	17	6948957	6949031	+	64.0	0.778	11.000000	11.0	2.0	5.51	8.15e-06	16.17	1.83e-10	0.94
17-4176	17	7161181	7161255	+	64.0	0.571	9.000000	11.0	1.0	11.02	9.03e-09	7.17	6.85e-07	1.05
17-3086	17	7169632	7169706	+	64.0	0.667	10.000000	11.0	1.0	11.02	9.03e-09	5.49	8.40e-06	0.94
17-4195	17	8907687	8907761	+	64.0	0.647	9.000000	11.0	2.0	5.51	8.15e-06	11.46	6.10e-09	1.05
17-2367	17	10342469	10342543	+	64.0	0.700	11.000000	11.0	2.0	5.51	8.15e-06	4.71	7.58e-05	0.85
17-2369	17	10499105	10499179	+	64.0	0.750	11.000000	11.0	1.0	11.02	9.03e-09	5.97	3.91e-06	0.86
17-2375	17	12502666	12502740	+	64.0	0.565	11.000000	11.0	1.0	11.02	9.03e-09	6.96	9.05e-07	0.94
17-4249	17	14520723	14520797	+	64.0	0.867	9.000000	11.0	1.0	11.02	9.03e-09	10.32	1.90e-08	1.18
17-1515	17	14710606	14710680	+	64.0	0.600	13.000000	11.0	1.0	11.02	9.03e-09	11.03	8.99e-09	0.86
17-2391	17	15543873	15543947	+	64.0	0.524	11.000000	11.0	2.0	5.51	8.15e-06	7.10	7.52e-07	0.86
17-1868	17	16770581	16770655	+	64.0	0.875	12.000000	11.0	0.5	22.05	7.26e-12	7.39	5.13e-07	0.86
17-3144	17	17062909	17062983	+	64.0	0.611	10.000000	11.0	2.0	5.51	8.15e-06	4.38	6.36e-05	0.94
17-2396	17	17393107	17393181	+	64.0	0.478	11.000000	11.0	1.0	11.02	9.03e-09	4.69	7.80e-05	0.85
17-1871	17	17402709	17402783	+	64.0	0.600	12.000000	11.0	2.0	5.51	8.15e-06	5.05	1.79e-05	0.94
17-2404	17	18216611	18216685	+	64.0	0.917	11.000000	11.0	1.0	11.02	9.03e-09	18.43	4.73e-11	0.86
17-2406	17	19518005	19518079	+	64.0	0.737	11.000000	11.0	0.5	22.05	7.26e-12	12.55	2.45e-09	0.86
17-3156	17	20298278	20298352	+	64.0	0.550	10.000000	11.0	0.5	22.05	7.26e-12	10.04	2.52e-08	0.94
17-3157	17	20680285	20680359	+	64.0	0.800	10.000000	11.0	1.0	11.02	9.03e-09	9.21	5.92e-08	0.94
17-2409	17	21008587	21008661	+	64.0	0.583	11.000000	12.0	3.0	4.01	7.00e-05	5.27	1.22e-05	0.94
17-1880	17	21473638	21473712	+	64.0	0.625	12.000000	12.0	2.0	6.01	1.34e-06	8.27	1.71e-07	0.86
17-1885	17	21733596	21733670	+	64.0	0.964	12.000000	12.0	2.0	6.01	1.34e-06	5.43	9.32e-06	0.86
17-1886	17	21846020	21846094	+	64.0	0.824	12.000000	11.0	2.0	5.51	8.15e-06	5.51	8.12e-06	0.86
17-6283	17	23563193	23563267	+	64.0	0.857	8.000000	11.0	0.5	22.05	7.26e-12	5.04	1.85e-05	1.18
17-3179	17	23570178	23570252	+	64.0	0.632	10.000000	11.0	2.0	5.51	8.15e-06	5.75	5.48e-06	0.94
17-2422	17	23628133	23628207	+	64.0	0.750	11.000000	11.0	2.0	5.51	8.15e-06	5.14	1.53e-05	0.86
17-2423	17	23634229	23634303	+	64.0	0.765	11.000000	11.0	1.0	11.02	9.03e-09	4.74	7.15e-05	0.85
17-2425	17	23660485	23660559	+	64.0	0.706	11.000000	11.0	2.0	5.51	8.15e-06	4.95	2.16e-05	0.86
17-6305	17	23770384	23770458	+	64.0	0.812	8.000000	11.0	1.0	11.02	9.03e-09	4.52	4.86e-05	1.18
17-1898	17	24046221	24046295	+	64.0	0.619	12.000000	11.0	2.0	5.51	8.15e-06	6.59	1.54e-06	0.86
17-1906	17	24540562	24540636	+	64.0	0.636	12.000000	12.0	3.0	4.01	7.00e-05	6.96	9.05e-07	0.86
17-1538	17	24698337	24698411	+	64.0	0.591	13.000000	11.0	2.0	5.51	8.15e-06	4.77	3.00e-05	0.86
17-1908	17	24708306	24708380	+	64.0	0.938	12.000000	11.0	2.0	5.51	8.15e-06	4.82	2.75e-05	0.86
17-3231	17	25134185	25134259	+	64.0	0.750	10.000000	11.0	0.5	22.05	7.26e-12	5.60	7.05e-06	0.94
17-3235	17	25509151	25509225	+	64.0	0.857	10.000000	11.0	2.0	5.51	8.15e-06	7.43	4.88e-07	0.94
17-1937	17	26662830	26662904	+	64.0	0.824	12.000000	11.0	2.0	5.51	8.15e-06	4.27	8.02e-05	0.86
17-1939	17	26715119	26715193	+	64.0	0.429	12.000000	11.0	2.0	5.51	8.15e-06	4.55	4.60e-05	0.86
17-4443	17	26895661	26895735	+	64.0	0.600	9.000000	11.0	2.0	5.51	8.15e-06	6.71	1.30e-06	1.05
17-2486	17	27230399	27230473	+	64.0	0.706	11.000000	11.0	2.0	5.51	8.15e-06	4.76	3.09e-05	0.86
17-3275	17	27276223	27276297	+	64.0	0.722	10.000000	11.0	2.0	5.51	8.15e-06	7.58	4.00e-07	1.05
17-1947	17	27301523	27301597	+	64.0	0.609	12.000000	12.0	3.0	4.01	7.00e-05	5.27	1.22e-05	0.86
17-3284	17	27702542	27702616	+	64.0	0.478	10.000000	11.0	1.0	11.02	9.03e-09	4.40	6.19e-05	0.94
17-4491	17	28213432	28213506	+	64.0	0.722	9.000000	11.0	2.0	5.51	8.15e-06	4.44	5.72e-05	1.05
17-1964	17	28837637	28837711	+	64.0	0.650	12.000000	12.0	3.0	4.01	7.00e-05	6.04	3.49e-06	0.86
17-2516	17	28870654	28870728	+	64.0	0.765	11.000000	11.0	2.0	5.51	8.15e-06	6.14	2.98e-06	0.86
17-3338	17	29065299	29065373	+	64.0	0.700	10.000000	11.0	2.0	5.51	8.15e-06	4.40	6.19e-05	0.94
17-6717	17	29298039	29298113	+	64.0	0.611	8.000000	11.0	2.0	5.51	8.15e-06	6.25	2.54e-06	1.18
17-2540	17	29503116	29503190	+	64.0	0.611	11.000000	11.0	2.0	5.51	8.15e-06	4.80	2.83e-05	0.86
17-2541	17	29503805	29503879	+	64.0	0.619	11.000000	11.0	1.0	11.02	9.03e-09	4.97	2.10e-05	0.86
17-2549	17	30327469	30327543	+	64.0	0.619	11.000000	11.0	1.0	11.02	9.03e-09	7.28	5.93e-07	0.94
17-2550	17	30532853	30532927	+	64.0	0.722	11.000000	11.0	1.0	11.02	9.03e-09	4.53	4.73e-05	0.94
17-4643	17	30874706	30874780	+	64.0	0.706	9.000000	12.0	3.0	4.01	7.00e-05	4.18	9.57e-05	1.18
17-1592	17	31019685	31019759	+	64.0	0.583	13.000000	11.0	2.0	5.51	8.15e-06	6.36	2.16e-06	0.86
17-3383	17	31271652	31271726	+	64.0	0.786	10.000000	11.0	2.0	5.51	8.15e-06	4.26	8.23e-05	0.94
17-3386	17	31360882	31360956	+	64.0	0.688	10.000000	11.0	1.0	11.02	9.03e-09	5.53	7.84e-06	0.94
17-1600	17	31580600	31580674	+	64.0	0.760	13.000000	12.0	3.0	4.01	7.00e-05	4.22	8.88e-05	0.86
17-2571	17	32114079	32114153	+	64.0	0.571	11.000000	11.0	2.0	5.51	8.15e-06	5.45	9.01e-06	0.86
17-2582	17	32788637	32788711	+	64.0	0.478	11.000000	11.0	2.0	5.51	8.15e-06	4.65	3.78e-05	0.86
17-2587	17	33356925	33356999	+	64.0	0.556	11.000000	11.0	1.0	11.02	9.03e-09	5.31	1.14e-05	0.94
17-2616	17	34563969	34564043	+	64.0	0.667	11.000000	11.0	1.0	11.02	9.03e-09	4.99	2.03e-05	0.86
17-2618	17	34857390	34857464	+	64.0	0.727	11.000000	11.0	0.5	22.05	7.26e-12	6.65	1.41e-06	1.05
17-2028	17	35047159	35047233	+	64.0	0.737	12.000000	11.0	2.0	5.51	8.15e-06	4.28	7.82e-05	0.94
17-2630	17	35059725	35059799	+	64.0	0.600	11.000000	11.0	2.0	5.51	8.15e-06	4.18	9.57e-05	0.94
17-3496	17	35443782	35443856	+	64.0	0.923	10.000000	11.0	2.0	5.51	8.15e-06	11.20	7.71e-09	0.94
17-3503	17	35653268	35653342	+	64.0	0.714	10.000000	12.0	2.0	6.01	1.34e-06	7.50	4.42e-07	1.05
17-2051	17	35984202	35984276	+	64.0	0.722	12.000000	11.0	1.0	11.02	9.03e-09	4.74	3.18e-05	0.86
17-2658	17	36035483	36035557	+	64.0	0.929	11.000000	11.0	0.5	22.05	7.26e-12	7.58	4.00e-07	0.86
17-2056	17	36418504	36418578	+	64.0	0.571	12.000000	11.0	2.0	5.51	8.15e-06	9.10	6.71e-08	0.86
17-4919	17	36922746	36922820	+	64.0	0.706	9.000000	11.0	2.0	5.51	8.15e-06	5.05	1.79e-05	1.05
17-2677	17	37246074	37246148	+	64.0	0.611	11.000000	11.0	0.5	22.05	7.26e-12	4.85	2.59e-05	0.86
17-3560	17	40650678	40650752	+	64.0	0.684	10.000000	11.0	2.0	5.51	8.15e-06	11.37	6.60e-09	1.05
17-2687	17	40824083	40824157	+	64.0	0.647	11.000000	11.0	1.0	11.02	9.03e-09	7.17	6.85e-07	0.86
17-2688	17	40854166	40854240	+	64.0	0.737	11.000000	11.0	1.0	11.02	9.03e-09	7.24	6.22e-07	0.86
