# HOMER Peaks
# Peak finding parameters:
# tag directory = /home/jkissinger/lab5/tagdirs/Klf4
#
# total peaks = 3020
# peak size = 75
# peaks found using tags on both strands
# minimum distance between peaks = 150
# fragment length = 74
# genome size = 2000000000
# Total tags = 1720172.0
# Total tags in peaks = 53736.0
# Approximate IP efficiency = 3.12%
# tags per bp = 0.000798
# expected tags per peak = 0.060
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 5.086211e-07
# FDR tag threshold = 4.0
# number of putative peaks = 93354
#
# input tag directory = /home/jkissinger/lab5/tagdirs/input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 83515
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 6819
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 0
#
# cmd = findPeaks /home/jkissinger/lab5/tagdirs/Klf4 -i /home/jkissinger/lab5/tagdirs/input -style factor -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
17-4380	17	25612623	25612697	+	75.6	0.636	10.000000	13.0	1.0	13.01	5.86e-11	5.57	1.14e-06	1.12
17-2750	17	25717156	25717230	+	75.6	0.593	12.000000	13.0	2.0	6.50	2.06e-07	4.00	3.63e-05	1.01
17-3428	17	25879879	25879953	+	75.6	0.615	11.000000	13.0	0.5	26.02	1.18e-14	4.13	2.67e-05	1.01
17-3432	17	26011859	26011933	+	75.6	0.500	11.000000	14.0	3.0	4.67	3.38e-06	4.37	1.49e-05	1.12
17-2765	17	26414696	26414770	+	75.6	0.650	12.000000	13.0	0.5	26.02	1.18e-14	4.81	5.51e-06	1.01
17-5825	17	26421404	26421478	+	75.6	0.682	9.000000	13.0	3.0	4.34	1.60e-05	5.50	1.31e-06	1.24
17-3446	17	26462818	26462892	+	75.6	0.700	11.000000	13.0	3.0	4.34	1.60e-05	4.12	5.36e-05	1.14
17-4426	17	26972882	26972956	+	75.6	0.560	10.000000	13.0	1.0	13.01	5.86e-11	4.75	6.19e-06	1.12
17-2242	17	26995397	26995471	+	75.6	0.720	13.000000	13.0	2.0	6.50	2.06e-07	4.64	8.01e-06	0.93
17-3469	17	27120857	27120931	+	75.6	0.737	11.000000	13.0	3.0	4.34	1.60e-05	4.49	1.12e-05	1.01
17-3471	17	27142568	27142642	+	75.6	0.882	11.000000	13.0	2.0	6.50	2.06e-07	4.75	6.19e-06	1.01
17-2263	17	27685020	27685094	+	75.6	0.583	13.000000	13.0	3.0	4.34	1.60e-05	4.52	2.23e-05	0.94
17-2264	17	27700007	27700081	+	75.6	0.700	13.000000	13.0	2.0	6.50	2.06e-07	4.50	1.09e-05	0.86
17-2793	17	27984623	27984697	+	75.6	0.583	12.000000	13.0	3.0	4.34	1.60e-05	5.83	6.88e-07	0.93
17-2271	17	28092389	28092463	+	75.6	0.500	13.000000	13.0	2.0	6.50	2.06e-07	5.34	1.78e-06	1.01
17-2802	17	28357034	28357108	+	75.6	0.636	12.000000	13.0	1.0	13.01	5.86e-11	4.06	3.15e-05	0.93
17-2812	17	28532007	28532081	+	75.6	0.571	12.000000	13.0	0.5	26.02	1.18e-14	4.81	5.51e-06	0.93
17-2289	17	28614021	28614095	+	75.6	0.684	13.000000	13.0	1.0	13.01	5.86e-11	6.21	3.44e-07	0.86
17-3537	17	28814470	28814544	+	75.6	0.684	11.000000	13.0	2.0	6.50	2.06e-07	4.97	3.84e-06	1.01
17-2292	17	28904875	28904949	+	75.6	0.778	13.000000	13.0	1.0	13.01	5.86e-11	4.52	1.06e-05	0.93
17-2859	17	29760263	29760337	+	75.6	0.680	12.000000	13.0	3.0	4.34	1.60e-05	4.19	2.30e-05	1.01
17-2309	17	29760718	29760792	+	75.6	0.667	13.000000	14.0	3.0	4.67	3.38e-06	4.26	1.93e-05	0.93
17-2310	17	29789931	29790005	+	75.6	0.731	13.000000	13.0	2.0	6.50	2.06e-07	5.21	2.32e-06	0.86
17-4600	17	29808473	29808547	+	75.6	0.765	10.000000	13.0	1.0	13.01	5.86e-11	5.79	7.41e-07	1.12
17-3582	17	29814240	29814314	+	75.6	0.682	11.000000	13.0	1.0	13.01	5.86e-11	4.52	2.23e-05	1.03
17-3586	17	29963888	29963962	+	75.6	0.593	11.000000	13.0	1.0	13.01	5.86e-11	4.81	1.23e-05	1.03
17-2866	17	30575696	30575770	+	75.6	0.560	12.000000	13.0	1.0	13.01	5.86e-11	4.60	8.71e-06	0.93
17-2867	17	30576185	30576259	+	75.6	0.818	12.000000	13.0	2.0	6.50	2.06e-07	4.74	6.38e-06	1.01
17-2315	17	30664812	30664886	+	75.6	0.640	13.000000	13.0	3.0	4.34	1.60e-05	7.22	2.02e-07	0.86
17-2873	17	31247810	31247884	+	75.6	0.727	12.000000	13.0	3.0	4.34	1.60e-05	5.77	7.69e-07	1.01
17-2332	17	31789803	31789877	+	75.6	0.696	13.000000	13.0	3.0	4.34	1.60e-05	5.04	3.29e-06	0.86
17-2337	17	31934022	31934096	+	75.6	0.593	13.000000	13.0	2.0	6.50	2.06e-07	4.71	6.75e-06	0.93
17-2345	17	32482236	32482310	+	75.6	0.607	13.000000	13.0	1.0	13.01	5.86e-11	5.48	1.36e-06	0.93
17-2905	17	33027691	33027765	+	75.6	0.750	12.000000	13.0	1.0	13.01	5.86e-11	8.23	1.42e-08	1.01
17-2355	17	33536785	33536859	+	75.6	0.654	13.000000	13.0	1.0	13.01	5.86e-11	7.20	6.58e-08	0.86
17-2911	17	33760086	33760160	+	75.6	0.531	12.000000	13.0	3.0	4.34	1.60e-05	4.02	3.47e-05	0.93
17-3670	17	34000123	34000197	+	75.6	0.696	11.000000	13.0	3.0	4.34	1.60e-05	5.41	1.56e-06	1.01
17-3675	17	34101981	34102055	+	75.6	0.762	11.000000	13.0	2.0	6.50	2.06e-07	5.87	6.39e-07	1.01
17-2936	17	34661421	34661495	+	75.6	0.452	12.000000	13.0	1.0	13.01	5.86e-11	5.87	6.39e-07	1.01
17-3691	17	34964735	34964809	+	75.6	0.727	11.000000	13.0	2.0	6.50	2.06e-07	4.85	5.04e-06	1.12
17-2951	17	35195848	35195922	+	75.6	0.793	12.000000	13.0	1.0	13.01	5.86e-11	5.20	2.40e-06	1.01
17-2962	17	35497243	35497317	+	75.6	0.609	12.000000	13.0	3.0	4.34	1.60e-05	4.09	2.94e-05	0.93
17-3717	17	35601908	35601982	+	75.6	0.600	11.000000	13.0	2.0	6.50	2.06e-07	5.73	8.27e-07	1.01
17-2388	17	35617220	35617294	+	75.6	0.536	13.000000	13.0	3.0	4.34	1.60e-05	8.39	1.13e-08	0.86
17-1952	17	36030510	36030584	+	75.6	0.615	14.000000	13.0	0.5	26.02	1.18e-14	5.93	1.55e-06	0.86
17-1955	17	36145695	36145769	+	75.6	0.643	14.000000	13.0	1.0	13.01	5.86e-11	4.83	5.20e-06	0.86
17-3734	17	36192340	36192414	+	75.6	0.625	11.000000	13.0	2.0	6.50	2.06e-07	5.48	1.36e-06	1.12
17-1963	17	42885084	42885158	+	75.6	0.880	14.000000	13.0	2.0	6.50	2.06e-07	6.19	3.58e-07	0.86
17-3005	17	43148256	43148330	+	75.6	0.818	12.000000	13.0	3.0	4.34	1.60e-05	7.89	2.30e-08	1.01
17-3764	17	43832865	43832939	+	75.6	0.609	11.000000	13.0	2.0	6.50	2.06e-07	7.93	2.18e-08	1.01
17-3765	17	44108479	44108553	+	75.6	0.654	11.000000	13.0	2.0	6.50	2.06e-07	5.97	5.29e-07	1.12
17-2415	17	44244314	44244388	+	75.6	0.577	13.000000	13.0	2.0	6.50	2.06e-07	5.09	7.10e-06	0.86
17-3010	17	44261985	44262059	+	75.6	0.818	12.000000	13.0	2.0	6.50	2.06e-07	6.69	1.49e-07	0.93
17-4858	17	44350652	44350726	+	75.6	0.696	10.000000	13.0	1.0	13.01	5.86e-11	9.10	4.41e-09	1.12
17-3027	17	45807759	45807833	+	75.6	0.609	12.000000	13.0	2.0	6.50	2.06e-07	4.06	3.15e-05	0.93
17-3030	17	45845985	45846059	+	75.6	0.636	12.000000	13.0	1.0	13.01	5.86e-11	6.02	4.90e-07	0.93
17-3797	17	45998619	45998693	+	75.6	0.571	11.000000	13.0	3.0	4.34	1.60e-05	7.02	8.71e-08	1.01
17-3039	17	46729667	46729741	+	75.6	0.594	12.000000	13.0	3.0	4.34	1.60e-05	4.15	2.54e-05	0.93
17-3845	17	47033817	47033891	+	75.6	0.727	11.000000	13.0	2.0	6.50	2.06e-07	9.10	4.41e-09	1.12
17-3051	17	47150931	47151005	+	75.6	0.889	12.000000	13.0	1.0	13.01	5.86e-11	4.24	2.03e-05	0.93
17-1999	17	47380421	47380495	+	75.6	0.842	14.000000	13.0	2.0	6.50	2.06e-07	4.77	6.02e-06	0.86
17-3055	17	47408700	47408774	+	75.6	0.760	12.000000	13.0	3.0	4.34	1.60e-05	4.60	8.71e-06	1.01
17-3062	17	47531388	47531462	+	75.6	0.630	12.000000	13.0	1.0	13.01	5.86e-11	4.06	3.15e-05	0.93
17-3863	17	47649253	47649327	+	75.6	0.696	11.000000	13.0	1.0	13.01	5.86e-11	4.84	2.67e-05	0.94
17-2462	17	47657783	47657857	+	75.6	0.682	13.000000	13.0	1.0	13.01	5.86e-11	5.55	2.99e-06	0.94
17-2468	17	47805711	47805785	+	75.6	0.538	13.000000	13.0	2.0	6.50	2.06e-07	5.24	2.17e-06	0.86
17-2474	17	48064656	48064730	+	75.6	0.652	13.000000	13.0	2.0	6.50	2.06e-07	6.62	5.00e-07	0.86
17-2478	17	48467029	48467103	+	75.6	0.519	13.000000	13.0	1.0	13.01	5.86e-11	5.04	3.29e-06	0.86
17-3082	17	48582785	48582859	+	75.6	0.800	12.000000	13.0	2.0	6.50	2.06e-07	7.86	2.43e-08	1.01
17-9661	17	48814679	48814753	+	75.6	0.722	8.000000	13.0	1.0	13.01	5.86e-11	4.48	1.15e-05	1.39
17-3891	17	48815424	48815498	+	75.6	0.667	11.000000	13.0	3.0	4.34	1.60e-05	4.48	1.15e-05	1.01
17-2021	17	48960099	48960173	+	75.6	0.441	14.000000	13.0	3.0	4.34	1.60e-05	5.93	5.71e-07	0.86
17-3896	17	49896288	49896362	+	75.6	0.773	11.000000	13.0	0.5	26.02	1.18e-14	6.52	2.02e-07	1.24
17-2486	17	50751477	50751551	+	75.6	0.621	13.000000	13.0	2.0	6.50	2.06e-07	9.56	2.49e-09	1.01
17-2487	17	50783843	50783917	+	75.6	0.652	13.000000	13.0	2.0	6.50	2.06e-07	7.32	5.43e-08	0.86
17-3089	17	51839574	51839648	+	75.6	0.679	12.000000	13.0	3.0	4.34	1.60e-05	5.93	5.71e-07	1.01
17-2500	17	56224990	56225064	+	75.6	0.581	13.000000	13.0	3.0	4.34	1.60e-05	5.68	9.22e-07	0.93
17-3930	17	56269532	56269606	+	75.6	0.720	11.000000	13.0	2.0	6.50	2.06e-07	4.94	4.09e-06	1.12
17-2039	17	56413259	56413333	+	75.6	0.559	14.000000	13.0	1.0	13.01	5.86e-11	4.78	5.84e-06	0.93
17-3939	17	56488348	56488422	+	75.6	0.650	11.000000	13.0	2.0	6.50	2.06e-07	4.92	4.34e-06	1.01
17-5138	17	57170978	57171052	+	75.6	0.739	10.000000	13.0	3.0	4.34	1.60e-05	5.75	7.98e-07	1.12
17-3137	17	62109265	62109339	+	75.6	0.762	12.000000	13.0	3.0	4.34	1.60e-05	5.90	1.61e-06	0.94
17-3139	17	62883270	62883344	+	75.6	0.737	12.000000	13.0	3.0	4.34	1.60e-05	4.30	1.74e-05	0.93
17-6944	17	62884319	62884393	+	75.6	0.684	9.000000	13.0	2.0	6.50	2.06e-07	4.28	1.84e-05	1.24
17-2524	17	63864179	63864253	+	75.6	0.939	13.000000	13.0	3.0	4.34	1.60e-05	4.78	5.84e-06	0.93
17-3970	17	64047459	64047533	+	75.6	0.773	11.000000	13.0	2.0	6.50	2.06e-07	7.86	2.43e-08	1.01
17-5158	17	64575452	64575526	+	75.6	0.667	10.000000	13.0	3.0	4.34	1.60e-05	9.40	1.21e-08	1.14
17-2532	17	65762171	65762245	+	75.6	0.938	13.000000	13.0	2.0	6.50	2.06e-07	5.02	3.50e-06	0.93
17-1690	17	66076789	66076863	+	75.6	0.714	15.000000	13.0	3.0	4.34	1.60e-05	4.71	6.75e-06	0.93
17-2536	17	66317907	66317981	+	75.6	0.720	13.000000	14.0	1.0	14.01	4.18e-12	4.83	5.20e-06	0.93
17-5185	17	66368421	66368495	+	75.6	0.800	10.000000	13.0	3.0	4.34	1.60e-05	4.49	2.42e-05	1.14
17-3990	17	66395221	66395295	+	75.6	0.625	11.000000	13.0	2.0	6.50	2.06e-07	5.34	1.78e-06	1.12
17-7032	17	66680877	66680951	+	75.6	0.882	9.000000	13.0	1.0	13.01	5.86e-11	7.23	6.27e-08	1.24
17-4000	17	67585355	67585429	+	75.6	0.737	11.000000	13.0	3.0	4.34	1.60e-05	10.18	5.08e-09	1.03
17-3168	17	69157265	69157339	+	75.6	0.500	12.000000	13.0	0.5	26.02	1.18e-14	4.81	5.51e-06	0.93
17-3170	17	69277508	69277582	+	75.6	0.652	12.000000	13.0	3.0	4.34	1.60e-05	5.14	2.73e-06	0.93
17-2070	17	69382943	69383017	+	75.6	0.800	14.000000	13.0	3.0	4.34	1.60e-05	4.67	7.36e-06	0.86
17-2541	17	70721126	70721200	+	75.6	0.762	13.000000	13.0	3.0	4.34	1.60e-05	6.42	2.38e-07	0.93
17-2545	17	70819232	70819306	+	75.6	0.762	13.000000	13.0	3.0	4.34	1.60e-05	4.77	6.02e-06	0.93
17-2077	17	70893279	70893353	+	75.6	0.762	14.000000	13.0	2.0	6.50	2.06e-07	4.07	3.08e-05	0.86
17-3183	17	70908559	70908633	+	75.6	0.789	12.000000	13.0	2.0	6.50	2.06e-07	5.33	1.84e-06	0.93
17-2554	17	71598009	71598083	+	75.6	0.609	13.000000	13.0	3.0	4.34	1.60e-05	5.03	3.40e-06	0.86
17-3191	17	71624320	71624394	+	75.6	0.789	12.000000	13.0	0.5	26.02	1.18e-14	7.14	7.23e-08	0.93
17-2558	17	72639006	72639080	+	75.6	0.773	13.000000	13.0	3.0	4.34	1.60e-05	10.18	1.18e-09	0.86
17-7118	17	73096612	73096686	+	75.6	0.583	9.000000	13.0	3.0	4.34	1.60e-05	8.56	9.02e-09	1.24
17-4027	17	74294706	74294780	+	75.6	0.667	11.000000	13.0	2.0	6.50	2.06e-07	4.02	3.47e-05	1.01
17-3202	17	74331903	74331977	+	75.6	0.593	12.000000	13.0	1.0	13.01	5.86e-11	6.04	1.28e-06	0.94
17-1715	17	74475525	74475599	+	75.6	0.560	15.000000	13.0	1.0	13.01	5.86e-11	7.14	7.23e-08	0.86
17-5265	17	75006304	75006378	+	75.6	0.750	10.000000	13.0	3.0	4.34	1.60e-05	5.23	2.25e-06	1.12
17-2562	17	75006518	75006592	+	75.6	0.607	13.000000	13.0	1.0	13.01	5.86e-11	4.95	9.38e-06	0.86
17-2089	17	75110445	75110519	+	75.6	0.706	14.000000	13.0	2.0	6.50	2.06e-07	7.48	4.25e-08	0.86
17-5270	17	76083691	76083765	+	75.6	0.722	10.000000	13.0	1.0	13.01	5.86e-11	12.20	1.37e-10	1.12
17-2565	17	79342695	79342769	+	75.6	0.812	13.000000	13.0	3.0	4.34	1.60e-05	4.29	1.79e-05	0.86
17-4046	17	79976724	79976798	+	75.6	0.714	11.000000	13.0	2.0	6.50	2.06e-07	4.22	2.14e-05	1.01
17-3213	17	79980573	79980647	+	75.6	0.562	12.000000	13.0	2.0	6.50	2.06e-07	4.36	1.53e-05	1.01
17-4047	17	80004949	80005023	+	75.6	0.615	11.000000	13.0	0.5	26.02	1.18e-14	5.44	1.46e-06	1.01
17-4051	17	80168003	80168077	+	75.6	0.727	11.000000	13.0	3.0	4.34	1.60e-05	4.48	1.15e-05	1.01
17-4054	17	80206429	80206503	+	75.6	0.700	11.000000	13.0	1.0	13.01	5.86e-11	4.07	3.08e-05	1.01
17-2574	17	80699200	80699274	+	75.6	0.800	13.000000	13.0	2.0	6.50	2.06e-07	8.23	1.42e-08	0.93
17-10490	17	83273524	83273598	+	75.6	0.700	8.000000	13.0	1.0	13.01	5.86e-11	4.02	3.47e-05	1.39
17-3220	17	83277388	83277462	+	75.6	0.562	12.000000	13.0	1.0	13.01	5.86e-11	4.40	1.38e-05	1.12
17-3221	17	83312519	83312593	+	75.6	0.600	12.000000	13.0	2.0	6.50	2.06e-07	4.94	4.09e-06	0.93
17-2107	17	83677578	83677652	+	75.6	0.692	14.000000	14.0	1.0	14.01	4.18e-12	6.08	4.36e-07	0.93
17-2114	17	84425480	84425554	+	75.6	0.741	14.000000	13.0	3.0	4.34	1.60e-05	6.21	3.44e-07	0.93
17-3243	17	84676132	84676206	+	75.6	0.519	12.000000	13.0	2.0	6.50	2.06e-07	5.42	3.80e-06	0.94
17-2117	17	85458219	85458293	+	75.6	0.657	14.000000	13.0	1.0	13.01	5.86e-11	6.30	2.93e-07	0.93
17-3250	17	85645945	85646019	+	75.6	0.630	12.000000	13.0	3.0	4.34	1.60e-05	5.44	1.46e-06	1.01
17-2599	17	86093255	86093329	+	75.6	0.789	13.000000	13.0	1.0	13.01	5.86e-11	8.43	1.07e-08	0.86
17-3255	17	86602190	86602264	+	75.6	0.722	12.000000	13.0	3.0	4.34	1.60e-05	5.41	1.56e-06	0.93
17-4135	17	86932501	86932575	+	75.6	0.692	11.000000	13.0	3.0	4.34	1.60e-05	5.44	1.46e-06	1.01
17-2125	17	87329214	87329288	+	75.6	0.708	14.000000	13.0	0.5	26.02	1.18e-14	4.19	4.63e-05	0.86
17-2615	17	87740329	87740403	+	75.6	0.892	13.000000	13.0	0.5	26.02	1.18e-14	4.39	3.00e-05	0.94
17-3272	17	87962647	87962721	+	75.6	0.684	12.000000	13.0	0.5	26.02	1.18e-14	4.92	4.34e-06	0.93
17-4155	17	87982111	87982185	+	75.6	0.667	11.000000	13.0	3.0	4.34	1.60e-05	4.62	8.24e-06	1.01
17-2135	17	88079806	88079880	+	75.6	0.692	14.000000	14.0	2.0	7.00	2.91e-08	5.34	1.78e-06	0.86
17-3277	17	88530770	88530844	+	75.6	0.652	12.000000	13.0	3.0	4.34	1.60e-05	5.15	2.64e-06	0.93
17-2623	17	88613900	88613974	+	75.6	0.882	13.000000	13.0	2.0	6.50	2.06e-07	5.99	5.09e-07	0.93
17-3283	17	93202322	93202396	+	75.6	0.630	12.000000	13.0	1.0	13.01	5.86e-11	4.89	4.61e-06	1.01
17-2144	17	3212679	3212753	+	69.8	0.765	13.000000	12.0	2.0	6.00	1.36e-06	6.67	4.59e-07	0.86
17-2633	17	3753264	3753338	+	69.8	0.773	12.000000	12.0	1.0	12.01	7.63e-10	8.02	6.64e-08	0.94
17-3291	17	4196995	4197069	+	69.8	0.727	11.000000	12.0	2.0	6.00	1.36e-06	9.07	1.77e-08	1.03
17-5476	17	4770568	4770642	+	69.8	0.765	9.000000	12.0	0.5	24.02	3.07e-13	9.13	1.66e-08	1.14
17-5480	17	4983200	4983274	+	69.8	0.929	9.000000	12.0	1.0	12.01	7.63e-10	7.19	2.12e-07	1.14
17-4189	17	5118308	5118382	+	69.8	0.650	10.000000	12.0	3.0	4.00	7.10e-05	7.86	8.22e-08	1.03
17-2636	17	5259156	5259230	+	69.8	0.684	12.000000	12.0	1.0	12.01	7.63e-10	5.38	4.07e-06	0.94
17-2640	17	5959497	5959571	+	69.8	0.722	12.000000	12.0	2.0	6.00	1.36e-06	7.06	2.56e-07	0.86
17-1771	17	5987300	5987374	+	69.8	0.654	14.000000	15.0	3.0	5.00	6.65e-07	5.16	6.25e-06	0.86
17-2644	17	6445986	6446060	+	69.8	0.923	12.000000	12.0	2.0	6.00	1.36e-06	8.87	2.26e-08	0.86
17-3310	17	6835853	6835927	+	69.8	0.600	11.000000	12.0	2.0	6.00	1.36e-06	9.34	1.29e-08	0.94
17-3315	17	7581328	7581402	+	69.8	0.500	11.000000	12.0	0.5	24.02	3.07e-13	7.78	9.12e-08	0.94
17-4232	17	8709910	8709984	+	69.8	0.565	10.000000	12.0	1.0	12.01	7.63e-10	9.97	2.70e-08	1.18
17-2658	17	9167245	9167319	+	69.8	0.652	12.000000	12.0	2.0	6.00	1.36e-06	5.99	1.38e-06	0.86
17-18074	17	9797319	9797393	+	69.8	0.750	6.000000	12.0	2.0	6.00	1.36e-06	8.63	3.04e-08	1.72
17-2169	17	9895371	9895445	+	69.8	0.483	13.000000	12.0	1.0	12.01	7.63e-10	5.73	5.68e-06	0.86
17-3323	17	10150361	10150435	+	69.8	0.571	11.000000	12.0	3.0	4.00	7.10e-05	7.03	2.68e-07	0.94
17-3333	17	12039393	12039467	+	69.8	0.769	11.000000	12.0	2.0	6.00	1.36e-06	4.27	3.88e-05	0.94
17-3340	17	12416413	12416487	+	69.8	0.591	11.000000	12.0	3.0	4.00	7.10e-05	6.83	1.08e-06	0.94
17-2178	17	12848069	12848143	+	69.8	0.517	13.000000	12.0	0.5	24.02	3.07e-13	7.32	1.75e-07	0.86
17-2675	17	12980335	12980409	+	69.8	0.591	12.000000	12.0	3.0	4.00	7.10e-05	6.70	4.39e-07	0.86
17-5609	17	12999149	12999223	+	69.8	0.520	9.000000	12.0	1.0	12.01	7.63e-10	4.07	6.05e-05	1.14
17-5611	17	13338121	13338195	+	69.8	0.923	9.000000	12.0	1.0	12.01	7.63e-10	21.75	9.55e-13	1.14
17-3348	17	14035374	14035448	+	69.8	0.929	11.000000	12.0	2.0	6.00	1.36e-06	26.03	1.21e-13	0.94
17-7770	17	14812725	14812799	+	69.8	0.591	8.000000	12.0	2.0	6.00	1.36e-06	7.35	1.67e-07	1.29
17-2686	17	15635651	15635725	+	69.8	0.923	12.000000	12.0	2.0	6.00	1.36e-06	8.19	5.35e-08	0.86
17-4275	17	15706255	15706329	+	69.8	0.875	10.000000	12.0	3.0	4.00	7.10e-05	5.84	1.80e-06	1.03
17-5687	17	22593121	22593195	+	69.8	0.722	9.000000	12.0	3.0	4.00	7.10e-05	11.26	1.68e-09	1.14
17-2703	17	22739940	22740014	+	69.8	0.500	12.000000	12.0	0.5	24.02	3.07e-13	8.45	3.82e-08	0.94
17-2193	17	22876369	22876443	+	69.8	0.591	13.000000	12.0	2.0	6.00	1.36e-06	6.50	1.75e-06	0.86
17-3390	17	24062948	24063022	+	69.8	0.636	11.000000	12.0	3.0	4.00	7.10e-05	6.87	3.36e-07	1.03
17-3396	17	24190159	24190233	+	69.8	0.650	11.000000	12.0	2.0	6.00	1.36e-06	5.31	4.66e-06	0.94
17-2211	17	24550599	24550673	+	69.8	0.727	13.000000	12.0	3.0	4.00	7.10e-05	4.22	4.29e-05	0.94
17-3408	17	24550940	24551014	+	69.8	0.542	11.000000	12.0	3.0	4.00	7.10e-05	4.35	3.24e-05	0.94
17-2218	17	24773419	24773493	+	69.8	0.810	13.000000	12.0	1.0	12.01	7.63e-10	6.04	1.28e-06	0.86
17-3416	17	24987040	24987114	+	69.8	0.667	11.000000	12.0	2.0	6.00	1.36e-06	7.75	9.60e-08	0.94
17-8002	17	25383096	25383170	+	69.8	0.615	8.000000	12.0	1.0	12.01	7.63e-10	5.57	2.88e-06	1.47
17-3420	17	25405816	25405890	+	69.8	0.867	11.000000	12.0	2.0	6.00	1.36e-06	5.63	2.59e-06	0.94
17-4376	17	25433620	25433694	+	69.8	0.722	10.000000	12.0	0.5	24.02	3.07e-13	4.26	3.98e-05	1.03
17-4379	17	25587989	25588063	+	69.8	0.571	10.000000	12.0	3.0	4.00	7.10e-05	5.24	5.31e-06	1.03
17-2747	17	25686466	25686540	+	69.8	0.765	12.000000	12.0	3.0	4.00	7.10e-05	6.93	3.07e-07	0.86
17-3426	17	25867778	25867852	+	69.8	0.650	11.000000	12.0	3.0	4.00	7.10e-05	4.08	5.91e-05	0.94
17-3427	17	25874774	25874848	+	69.8	0.583	11.000000	12.0	3.0	4.00	7.10e-05	4.06	6.20e-05	0.94
17-4398	17	25985617	25985691	+	69.8	0.500	10.000000	12.0	3.0	4.00	7.10e-05	4.54	2.17e-05	1.03
17-2763	17	26090198	26090272	+	69.8	0.577	12.000000	12.0	1.0	12.01	7.63e-10	4.18	4.74e-05	0.86
17-4407	17	26230939	26231013	+	69.8	0.833	10.000000	13.0	3.0	4.34	1.60e-05	6.70	4.39e-07	1.14
17-3441	17	26233001	26233075	+	69.8	0.722	11.000000	12.0	2.0	6.00	1.36e-06	6.30	8.27e-07	0.94
17-3442	17	26275015	26275089	+	69.8	0.696	11.000000	13.0	1.0	13.01	5.86e-11	6.82	3.68e-07	1.03
17-2237	17	26421102	26421176	+	69.8	0.600	13.000000	12.0	2.0	6.00	1.36e-06	5.01	8.30e-06	0.86
17-2766	17	26452806	26452880	+	69.8	0.640	12.000000	13.0	3.0	4.34	1.60e-05	5.63	2.59e-06	0.94
17-2250	17	27142251	27142325	+	69.8	0.542	13.000000	12.0	2.0	6.00	1.36e-06	4.45	2.62e-05	0.86
17-3474	17	27204930	27205004	+	69.8	0.762	11.000000	13.0	3.0	4.34	1.60e-05	4.21	4.40e-05	1.03
17-4456	17	27334842	27334916	+	69.8	0.714	10.000000	12.0	1.0	12.01	7.63e-10	5.01	8.30e-06	1.14
17-4471	17	27658776	27658850	+	69.8	0.542	10.000000	12.0	0.5	24.02	3.07e-13	4.10	5.63e-05	1.03
17-3498	17	28074359	28074433	+	69.8	0.867	11.000000	12.0	2.0	6.00	1.36e-06	5.82	1.87e-06	0.94
17-4502	17	28269291	28269365	+	69.8	0.722	10.000000	12.0	1.0	12.01	7.63e-10	4.18	4.74e-05	1.14
17-4503	17	28280423	28280497	+	69.8	0.706	10.000000	12.0	2.0	6.00	1.36e-06	4.02	6.81e-05	1.03
17-2805	17	28441454	28441528	+	69.8	0.536	12.000000	13.0	3.0	4.34	1.60e-05	5.61	2.69e-06	0.94
17-3519	17	28465186	28465260	+	69.8	0.933	11.000000	12.0	1.0	12.01	7.63e-10	4.63	1.79e-05	0.94
17-3520	17	28475808	28475882	+	69.8	0.773	11.000000	12.0	1.0	12.01	7.63e-10	4.64	1.74e-05	1.14
17-3521	17	28477723	28477797	+	69.8	0.700	11.000000	12.0	1.0	12.01	7.63e-10	5.01	8.30e-06	1.03
17-6008	17	28709612	28709686	+	69.8	0.722	9.000000	12.0	1.0	12.01	7.63e-10	6.51	5.93e-07	1.14
17-3539	17	28857612	28857686	+	69.8	0.737	11.000000	12.0	2.0	6.00	1.36e-06	5.01	8.30e-06	1.03
17-2293	17	28973785	28973859	+	69.8	0.481	13.000000	12.0	3.0	4.00	7.10e-05	4.52	2.23e-05	0.86
17-4558	17	29142945	29143019	+	69.8	0.842	10.000000	12.0	0.5	24.02	3.07e-13	5.01	8.30e-06	1.03
17-3581	17	29804875	29804949	+	69.8	0.636	11.000000	12.0	1.0	12.01	7.63e-10	4.01	6.97e-05	0.94
17-3603	17	31142607	31142681	+	69.8	0.824	11.000000	12.0	0.5	24.02	3.07e-13	5.48	3.43e-06	1.03
17-4647	17	31468381	31468455	+	69.8	0.812	10.000000	12.0	3.0	4.00	7.10e-05	4.74	1.42e-05	1.03
17-4657	17	31645835	31645909	+	69.8	0.722	10.000000	12.0	3.0	4.00	7.10e-05	5.01	8.30e-06	1.14
